Total Calories,Total Distance,Total Floors,Total Steps,Avg Heartrate,Max Steps,Greatest Poor Sleep Interval
2294.936577,6.624171,31,15415,70.360417,120,18:13:00-19:01:00
12cx7,21:11:00,0.968900,0.000000,0,80,0,2
12cx7,21:12:00,0.968900,0.000000,0,78,0,3
12cx7,21:13:00,2.325360,0.001746,0,79,4,2
12cx7,21:14:00,1.065790,0.000000,0,74,0,2
12cx7,21:15:00,2.325360,0.003492,0,75,8,3
12cx7,21:16:00,1.065790,0.000000,0,77,0,3
12cx7,21:17:00,1.065790,0.000000,0,78,0,0
12cx7,21:18:00,1.065790,0.000000,0,76,0,2
12cx7,21:19:00,1.065790,0.000000,0,80,0,3
12cx7,21:20:00,2.519140,0.006108,0,82,14,0
12cx7,21:21:00,2.519140,0.004362,0,84,10,2
12cx7,21:22:00,1.259570,0.000000,0,81,0,2
12cx7,21:23:00,1.065790,0.000000,0,82,0,2
12cx7,21:24:00,2.906700,0.013086,0,87,30,2
12cx7,21:25:00,3.488040,0.021810,0,94,50,3
12cx7,21:26:00,3.488040,0.019629,0,89,45,3
12cx7,21:27:00,3.875600,0.027483,0,98,63,3
12cx7,21:28:00,3.875600,0.022680,0,102,52,0
12cx7,21:29:00,5.425840,0.046236,0,102,106,3
12cx7,21:30:00,5.619620,0.047547,0,111,109,0
12cx7,21:31:00,4.456940,0.020064,0,96,46,2
12cx7,21:32:00,5.232060,0.041874,0,99,96,3
12cx7,21:33:00,5.813400,0.048852,0,109,112,0
12cx7,21:34:00,5.232060,0.037947,0,101,87,0
12cx7,21:35:00,3.875600,0.023556,0,107,54,3
12cx7,21:36:00,5.232060,0.037947,0,102,87,2
12cx7,21:37:00,4.263160,0.028788,0,88,66,2
12cx7,21:38:00,2.519140,0.003051,0,99,7,2
12cx7,21:39:00,3.681820,0.018318,0,99,42,3
12cx7,21:40:00,3.488040,0.016137,0,103,37,2
12cx7,21:41:00,3.488040,0.005673,0,97,13,0
12cx7,21:42:00,3.488040,0.014397,0,95,33,3
12cx7,21:43:00,3.488040,0.015702,0,100,36,2
12cx7,21:44:00,1.259570,0.000000,0,93,0,3
12cx7,21:45:00,1.259570,0.000000,0,92,0,3
12cx7,21:46:00,1.259570,0.000000,0,93,0,0
12cx7,21:47:00,1.259570,0.000000,0,87,0,0
12cx7,21:48:00,1.259570,0.000000,0,81,0,2
12cx7,21:49:00,2.519140,0.003927,0,85,9,2
12cx7,21:50:00,2.712920,0.007854,0,92,18,0
12cx7,21:51:00,2.712920,0.004797,0,84,11,3
12cx7,21:52:00,2.519140,0.003492,0,77,8,2
12cx7,21:53:00,1.065790,0.000000,0,78,0,2
12cx7,21:54:00,0.968900,0.000000,0,80,0,2
12cx7,21:55:00,1.065790,0.000000,0,77,0,2
12cx7,21:56:00,1.065790,0.000000,0,77,0,2
12cx7,21:57:00,0.968900,0.000000,0,75,0,2
12cx7,21:58:00,1.065790,0.000000,0,75,0,3
12cx7,21:59:00,0.968900,0.000000,0,74,0,2
12cx7,22:00:00,0.968900,0.000000,0,74,0,2
12cx7,22:01:00,0.968900,0.000000,0,76,0,3
12cx7,22:02:00,0.968900,0.000000,0,75,0,3
12cx7,22:03:00,0.968900,0.000000,0,73,0,3
12cx7,22:04:00,1.065790,0.000000,0,74,0,3
12cx7,22:05:00,0.968900,0.000000,0,76,0,3
12cx7,22:06:00,1.065790,0.000000,0,83,0,3
12cx7,22:07:00,2.712920,0.008289,0,71,19,3
12cx7,22:08:00,0.968900,0.000000,0,68,0,3
12cx7,22:09:00,0.968900,0.000000,0,68,0,2
12cx7,22:10:00,0.968900,0.000000,0,66,0,2
12cx7,22:11:00,2.519140,0.006108,0,77,14,3
12cx7,22:12:00,2.906700,0.011340,0,73,26,2
12cx7,22:13:00,0.968900,0.000000,0,72,0,3
12cx7,22:14:00,0.968900,0.000000,0,68,0,3
12cx7,22:15:00,0.968900,0.000000,0,71,0,2
12cx7,22:16:00,0.968900,0.000000,0,72,0,2
12cx7,22:17:00,0.968900,0.000000,0,73,0,2
12cx7,22:18:00,1.065790,0.000000,0,71,0,3
12cx7,22:19:00,0.968900,0.000000,0,68,0,3
12cx7,22:20:00,0.968900,0.000000,0,69,0,0
12cx7,22:21:00,0.968900,0.000000,0,71,0,2
12cx7,22:22:00,0.968900,0.000000,0,66,0,2
12cx7,22:23:00,1.065790,0.000000,0,69,0,3
12cx7,22:24:00,1.065790,0.000000,0,69,0,2
12cx7,22:25:00,0.968900,0.000000,0,71,0,3
12cx7,22:26:00,0.968900,0.000000,0,72,0,2
12cx7,22:27:00,0.968900,0.000000,0,69,0,3
12cx7,22:28:00,0.968900,0.000000,0,70,0,3
12cx7,22:29:00,0.968900,0.000000,0,72,0,3
12cx7,22:30:00,0.968900,0.000000,0,75,0,2
12cx7,22:31:00,0.968900,0.000000,0,72,0,3
12cx7,22:32:00,0.968900,0.000000,0,74,0,1
12cx7,22:33:00,0.968900,0.000000,0,76,0,1
12cx7,22:34:00,0.968900,0.000000,0,78,0,1
12cx7,22:35:00,0.968900,0.000000,0,76,0,1
12cx7,22:36:00,1.065790,0.000000,0,73,0,1
12cx7,22:37:00,0.968900,0.000000,0,76,0,1
12cx7,22:38:00,0.968900,0.000000,0,74,0,1
12cx7,22:39:00,0.968900,0.000000,0,74,0,1
12cx7,22:40:00,1.065790,0.000000,0,76,0,1
12cx7,22:41:00,0.968900,0.000000,0,75,0,1
12cx7,22:42:00,0.968900,0.000000,0,76,0,1
12cx7,22:43:00,0.968900,0.000000,0,74,0,1
12cx7,22:44:00,0.968900,0.000000,0,74,0,1
12cx7,22:45:00,1.065790,0.000000,0,77,0,1
12cx7,22:46:00,1.065790,0.000000,0,76,0,1
12cx7,22:47:00,1.065790,0.000000,0,74,0,1
12cx7,22:48:00,0.968900,0.000000,0,76,0,1
12cx7,22:49:00,0.968900,0.000000,0,75,0,1
12cx7,22:50:00,0.968900,0.000000,0,74,0,1
12cx7,22:51:00,0.968900,0.000000,0,76,0,1
12cx7,22:52:00,0.968900,0.000000,0,76,0,1
12cx7,22:53:00,0.968900,0.000000,0,76,0,1
12cx7,22:54:00,0.968900,0.000000,0,80,0,1
12cx7,22:55:00,0.968900,0.000000,0,75,0,1
12cx7,22:56:00,0.968900,0.000000,0,75,0,1
12cx7,22:57:00,0.968900,0.000000,0,77,0,1
12cx7,22:58:00,0.968900,0.000000,0,78,0,2
12cx7,22:59:00,0.968900,0.000000,0,75,0,2
12cx7,23:00:00,0.968900,0.000000,0,76,0,1
12cx7,23:01:00,1.065790,0.000000,0,77,0,2
12cx7,23:02:00,0.968900,0.000000,0,74,0,2
12cx7,23:03:00,0.968900,0.000000,0,76,0,2
12cx7,23:04:00,0.968900,0.000000,0,76,0,1
12cx7,23:05:00,0.968900,0.000000,0,77,0,1
12cx7,23:06:00,0.968900,0.000000,0,78,0,1
12cx7,23:07:00,0.968900,0.000000,0,77,0,1
12cx7,23:08:00,2.519140,0.005232,0,84,12,1
12cx7,23:09:00,2.325360,0.001311,0,84,3,1
12cx7,23:10:00,1.162680,0.000000,0,84,0,1
12cx7,23:11:00,0.968900,0.000000,0,86,0,1
12cx7,23:12:00,1.162680,0.000000,0,85,0,1
12cx7,23:13:00,1.162680,0.000000,0,84,0,1
12cx7,23:14:00,1.162680,0.000000,0,87,0,1
12cx7,23:15:00,1.162680,0.000000,0,87,0,1
12cx7,23:16:00,1.162680,0.000000,0,84,0,1
12cx7,23:17:00,0.968900,0.000000,0,82,0,1
12cx7,23:18:00,0.968900,0.000000,0,82,0,1
12cx7,23:19:00,0.968900,0.000000,0,87,0,1
12cx7,23:20:00,1.162680,0.000000,0,86,0,1
12cx7,23:21:00,1.162680,0.000000,0,83,0,1
12cx7,23:22:00,0.968900,0.000000,0,83,0,1
12cx7,23:23:00,0.968900,0.000000,0,81,0,1
12cx7,23:24:00,0.968900,0.000000,0,83,0,1
12cx7,23:25:00,0.968900,0.000000,0,83,0,1
12cx7,23:26:00,0.968900,0.000000,0,84,0,1
12cx7,23:27:00,0.968900,0.000000,0,80,0,1
12cx7,23:28:00,0.968900,0.000000,0,78,0,1
12cx7,23:29:00,0.968900,0.000000,0,79,0,1
12cx7,23:30:00,0.968900,0.000000,0,80,0,1
12cx7,23:31:00,0.968900,0.000000,0,79,0,1
12cx7,23:32:00,0.968900,0.000000,0,79,0,1
12cx7,23:33:00,0.968900,0.000000,0,77,0,1
12cx7,23:34:00,0.968900,0.000000,0,78,0,1
12cx7,23:35:00,0.968900,0.000000,0,77,0,1
12cx7,23:36:00,0.968900,0.000000,0,77,0,1
12cx7,23:37:00,0.968900,0.000000,0,77,0,1
12cx7,23:38:00,0.968900,0.000000,0,78,0,1
12cx7,23:39:00,0.968900,0.000000,0,78,0,1
12cx7,23:40:00,0.968900,0.000000,0,77,0,1
12cx7,23:41:00,0.968900,0.000000,0,78,0,1
12cx7,23:42:00,0.968900,0.000000,0,77,0,1
12cx7,23:43:00,0.968900,0.000000,0,78,0,1
12cx7,23:44:00,0.968900,0.000000,0,77,0,1
12cx7,23:45:00,0.968900,0.000000,0,76,0,1
12cx7,23:46:00,0.968900,0.000000,0,76,0,1
12cx7,23:47:00,0.968900,0.000000,0,76,0,1
12cx7,23:48:00,0.968900,0.000000,0,75,0,1
12cx7,23:49:00,0.968900,0.000000,0,76,0,1
12cx7,23:50:00,0.968900,0.000000,0,77,0,2
12cx7,23:51:00,0.968900,0.000000,0,77,0,3
12cx7,23:52:00,0.968900,0.000000,0,77,0,3
12cx7,23:53:00,0.968900,0.000000,0,75,0,3
12cx7,23:54:00,0.968900,0.000000,0,75,0,3
12cx7,23:55:00,1.065790,0.000000,0,74,0,2
12cx7,23:56:00,0.968900,0.000000,0,70,0,2
12cx7,23:57:00,0.968900,0.000000,0,70,0,1
12cx7,23:58:00,0.968900,0.000000,0,69,0,1
12cx7,23:59:00,0.968900,0.000000,0,68,0,1
